"sk_evento","sk_grupo","sk_pessoa","sk_quadro_coluna","sk_data_evento","ocorrido_em","grupo","cartao_numero","acao","tipo_evento","coluna"
"10807","3","75","-1","20260529","2026-05-29T21:47:18.248Z","G03","241","add","rotulo","ART.9"
"10808","3","75","-1","20260529","2026-05-29T21:47:18.248Z","G03","241","add","rotulo","DOCUMENTATION"
"10809","3","75","-1","20260529","2026-05-29T21:47:18.248Z","G03","241","add","rotulo","size_P"
"10810","3","75","9","20260529","2026-05-29T21:47:23.789Z","G03","241","add","coluna","Backlog"
"10811","3","75","10","20260529","2026-05-29T21:47:25.445Z","G03","241","add","coluna","Doing"
"10812","3","75","9","20260529","2026-05-29T21:47:25.445Z","G03","241","remove","coluna","Backlog"
"10813","3","75","11","20260529","2026-05-29T22:12:03.104Z","G03","241","add","coluna","Waiting Review"
"10814","3","75","10","20260529","2026-05-29T22:12:03.104Z","G03","241","remove","coluna","Doing"
"10815","3","72","12","20260529","2026-05-29T22:31:54.453Z","G03","241","add","coluna","Review"
"10816","3","72","11","20260529","2026-05-29T22:31:54.453Z","G03","241","remove","coluna","Waiting Review"
"10817","3","72","12","20260529","2026-05-29T22:35:39.051Z","G03","241","remove","coluna","Review"
"10818","3","70","-1","20260529","2026-05-29T21:52:53.046Z","G03","242","add","rotulo","ART.9"
"10819","3","70","-1","20260529","2026-05-29T21:52:53.046Z","G03","242","add","rotulo","DOCUMENTATION"
"10820","3","70","-1","20260529","2026-05-29T21:52:58.123Z","G03","242","add","rotulo","size_M"
"10821","3","70","9","20260529","2026-05-29T21:53:05.404Z","G03","242","add","coluna","Backlog"
"10822","3","70","10","20260529","2026-05-29T21:53:08.402Z","G03","242","add","coluna","Doing"
"10823","3","70","9","20260529","2026-05-29T21:53:08.402Z","G03","242","remove","coluna","Backlog"
"10824","3","70","11","20260529","2026-05-29T22:34:56.173Z","G03","242","add","coluna","Waiting Review"
"10825","3","70","10","20260529","2026-05-29T22:34:56.173Z","G03","242","remove","coluna","Doing"
"10826","3","74","12","20260529","2026-05-29T23:44:40.853Z","G03","242","add","coluna","Review"
"10827","3","74","11","20260529","2026-05-29T23:44:40.853Z","G03","242","remove","coluna","Waiting Review"
"10828","3","74","12","20260530","2026-05-30T00:22:33.473Z","G03","242","remove","coluna","Review"
"10829","3","71","-1","20260529","2026-05-29T21:59:20.482Z","G03","243","add","rotulo","size_M"
"10830","3","71","-1","20260529","2026-05-29T21:59:32.694Z","G03","243","add","rotulo","ART.7"
"10831","3","71","-1","20260529","2026-05-29T21:59:32.694Z","G03","243","add","rotulo","DOCUMENTATION"
"10832","3","71","9","20260529","2026-05-29T22:00:06.273Z","G03","243","add","coluna","Backlog"
"10833","3","71","10","20260529","2026-05-29T22:05:29.082Z","G03","243","add","coluna","Doing"
"10834","3","71","9","20260529","2026-05-29T22:05:29.082Z","G03","243","remove","coluna","Backlog"
"10835","3","71","11","20260529","2026-05-29T23:16:54.515Z","G03","243","add","coluna","Waiting Review"
"10836","3","71","10","20260529","2026-05-29T23:16:54.515Z","G03","243","remove","coluna","Doing"
"10837","3","72","12","20260529","2026-05-29T23:24:31.694Z","G03","243","add","coluna","Review"
"10838","3","72","11","20260529","2026-05-29T23:24:31.694Z","G03","243","remove","coluna","Waiting Review"
"10839","3","72","12","20260529","2026-05-29T23:28:54.238Z","G03","243","remove","coluna","Review"
"10840","3","75","-1","20260529","2026-05-29T22:39:47.562Z","G03","244","add","rotulo","CODE"
"10841","3","75","-1","20260529","2026-05-29T22:39:47.562Z","G03","244","add","rotulo","DOCUMENTATION"
"10842","3","75","-1","20260529","2026-05-29T22:39:47.562Z","G03","244","add","rotulo","size_M"
"10843","3","75","9","20260529","2026-05-29T22:39:55.711Z","G03","244","add","coluna","Backlog"
"10844","3","75","10","20260529","2026-05-29T22:39:56.976Z","G03","244","add","coluna","Doing"
"10845","3","75","9","20260529","2026-05-29T22:39:56.976Z","G03","244","remove","coluna","Backlog"
"10846","3","75","11","20260529","2026-05-29T22:54:27.122Z","G03","244","add","coluna","Waiting Review"
"10847","3","75","10","20260529","2026-05-29T22:54:27.122Z","G03","244","remove","coluna","Doing"
"10848","3","74","12","20260530","2026-05-30T00:21:44.656Z","G03","244","add","coluna","Review"
"10849","3","74","11","20260530","2026-05-30T00:21:44.656Z","G03","244","remove","coluna","Waiting Review"
"10850","3","74","12","20260530","2026-05-30T00:52:05.987Z","G03","244","remove","coluna","Review"
"10851","3","72","-1","20260529","2026-05-29T23:07:29.229Z","G03","245","add","rotulo","ART.7"
"10852","3","72","-1","20260529","2026-05-29T23:07:29.229Z","G03","245","add","rotulo","DOCUMENTATION"
"10853","3","72","-1","20260529","2026-05-29T23:07:29.229Z","G03","245","add","rotulo","size_PP"
"10854","3","72","10","20260529","2026-05-29T23:07:38.506Z","G03","245","add","coluna","Doing"
"10855","3","72","11","20260529","2026-05-29T23:17:11.023Z","G03","245","add","coluna","Waiting Review"
"10856","3","72","10","20260529","2026-05-29T23:17:11.023Z","G03","245","remove","coluna","Doing"
"10857","3","74","12","20260530","2026-05-30T02:10:56.581Z","G03","245","add","coluna","Review"
"10858","3","74","11","20260530","2026-05-30T02:10:56.581Z","G03","245","remove","coluna","Waiting Review"
"10859","3","74","12","20260530","2026-05-30T02:26:55.359Z","G03","245","remove","coluna","Review"
"10860","3","71","-1","20260530","2026-05-30T00:18:50.967Z","G03","246","add","rotulo","ART.9"
"10861","3","71","-1","20260530","2026-05-30T00:18:50.967Z","G03","246","add","rotulo","DOCUMENTATION"
"10862","3","71","-1","20260530","2026-05-30T00:18:50.967Z","G03","246","add","rotulo","size_M"
"10863","3","71","9","20260530","2026-05-30T00:24:10.354Z","G03","246","add","coluna","Backlog"
"10864","3","71","10","20260530","2026-05-30T00:24:17.099Z","G03","246","add","coluna","Doing"
"10865","3","71","9","20260530","2026-05-30T00:24:17.099Z","G03","246","remove","coluna","Backlog"
"10866","3","71","11","20260530","2026-05-30T00:39:59.669Z","G03","246","add","coluna","Waiting Review"
"10867","3","71","10","20260530","2026-05-30T00:39:59.669Z","G03","246","remove","coluna","Doing"
"10868","3","74","12","20260530","2026-05-30T02:32:07.233Z","G03","246","add","coluna","Review"
"10869","3","74","11","20260530","2026-05-30T02:32:07.233Z","G03","246","remove","coluna","Waiting Review"
"10870","3","74","12","20260530","2026-05-30T02:43:56.303Z","G03","246","remove","coluna","Review"
"10871","3","71","-1","20260530","2026-05-30T00:20:28.230Z","G03","247","add","rotulo","ART.9"
"10872","3","71","-1","20260530","2026-05-30T00:20:28.230Z","G03","247","add","rotulo","DOCUMENTATION"
"10873","3","71","-1","20260530","2026-05-30T00:20:28.230Z","G03","247","add","rotulo","size_M"
"10874","3","71","9","20260530","2026-05-30T00:24:09.024Z","G03","247","add","coluna","Backlog"
"10875","3","71","10","20260530","2026-05-30T01:01:29.897Z","G03","247","add","coluna","Doing"
"10876","3","71","9","20260530","2026-05-30T01:01:29.897Z","G03","247","remove","coluna","Backlog"
"10877","3","71","11","20260530","2026-05-30T01:22:43.256Z","G03","247","add","coluna","Waiting Review"
"10878","3","71","10","20260530","2026-05-30T01:22:43.256Z","G03","247","remove","coluna","Doing"
"10879","3","74","12","20260530","2026-05-30T02:32:04.159Z","G03","247","add","coluna","Review"
"10880","3","74","11","20260530","2026-05-30T02:32:04.159Z","G03","247","remove","coluna","Waiting Review"
"10881","3","74","12","20260530","2026-05-30T02:43:54.936Z","G03","247","remove","coluna","Review"
"10882","3","71","-1","20260530","2026-05-30T00:21:13.192Z","G03","248","add","rotulo","ART.9"
"10883","3","71","-1","20260530","2026-05-30T00:21:13.192Z","G03","248","add","rotulo","DOCUMENTATION"
"10884","3","71","-1","20260530","2026-05-30T00:21:13.192Z","G03","248","add","rotulo","size_M"
"10885","3","71","9","20260530","2026-05-30T00:24:07.987Z","G03","248","add","coluna","Backlog"
"10886","3","71","10","20260530","2026-05-30T01:39:01.456Z","G03","248","add","coluna","Doing"
"10887","3","71","9","20260530","2026-05-30T01:39:01.456Z","G03","248","remove","coluna","Backlog"
"10888","3","71","11","20260530","2026-05-30T02:28:26.396Z","G03","248","add","coluna","Waiting Review"
"10889","3","71","10","20260530","2026-05-30T02:28:26.396Z","G03","248","remove","coluna","Doing"
"10890","3","74","12","20260601","2026-06-01T17:48:44.752Z","G03","248","add","coluna","Review"
"10891","3","74","11","20260601","2026-06-01T17:48:44.752Z","G03","248","remove","coluna","Waiting Review"
"10892","3","74","12","20260601","2026-06-01T18:18:39.459Z","G03","248","remove","coluna","Review"
"10893","3","71","-1","20260530","2026-05-30T00:22:47.690Z","G03","249","add","rotulo","ART.9"
"10894","3","71","-1","20260530","2026-05-30T00:22:47.690Z","G03","249","add","rotulo","DOCUMENTATION"
"10895","3","71","-1","20260530","2026-05-30T00:22:47.690Z","G03","249","add","rotulo","size_M"
"10896","3","71","9","20260530","2026-05-30T00:24:06.977Z","G03","249","add","coluna","Backlog"
"10897","3","71","10","20260530","2026-05-30T00:41:07.195Z","G03","249","add","coluna","Doing"
"10898","3","71","9","20260530","2026-05-30T00:41:07.195Z","G03","249","remove","coluna","Backlog"
"10899","3","71","11","20260530","2026-05-30T01:00:09.434Z","G03","249","add","coluna","Waiting Review"
"10900","3","71","10","20260530","2026-05-30T01:00:09.434Z","G03","249","remove","coluna","Doing"
"10901","3","74","12","20260530","2026-05-30T02:32:06.202Z","G03","249","add","coluna","Review"
"10902","3","74","11","20260530","2026-05-30T02:32:06.202Z","G03","249","remove","coluna","Waiting Review"
"10903","3","74","12","20260530","2026-05-30T02:37:26.525Z","G03","249","remove","coluna","Review"
"10904","3","72","-1","20260530","2026-05-30T01:27:18.613Z","G03","250","add","rotulo","ART.9"
"10905","3","72","-1","20260530","2026-05-30T01:27:18.613Z","G03","250","add","rotulo","DOCUMENTATION"
"10906","3","72","-1","20260530","2026-05-30T01:27:18.613Z","G03","250","add","rotulo","size_P"
"10907","3","72","10","20260530","2026-05-30T01:27:40.612Z","G03","250","add","coluna","Doing"
"10908","3","72","11","20260530","2026-05-30T01:41:14.916Z","G03","250","add","coluna","Waiting Review"
"10909","3","72","10","20260530","2026-05-30T01:41:14.916Z","G03","250","remove","coluna","Doing"
"10910","3","74","12","20260530","2026-05-30T02:04:11.016Z","G03","250","add","coluna","Review"
"10911","3","74","11","20260530","2026-05-30T02:04:11.016Z","G03","250","remove","coluna","Waiting Review"
"10912","3","74","12","20260530","2026-05-30T02:37:32.360Z","G03","250","remove","coluna","Review"
"10913","3","71","-1","20260601","2026-06-01T16:06:54.948Z","G03","251","add","rotulo","ART.13"
"10914","3","71","-1","20260601","2026-06-01T16:06:54.948Z","G03","251","add","rotulo","DOCUMENTATION"
"10915","3","71","-1","20260601","2026-06-01T16:06:59.962Z","G03","251","add","rotulo","size_M"
"10916","3","71","9","20260601","2026-06-01T16:11:17.800Z","G03","251","add","coluna","Backlog"
"10917","3","71","10","20260601","2026-06-01T16:11:21.003Z","G03","251","add","coluna","Doing"
"10918","3","71","9","20260601","2026-06-01T16:11:21.003Z","G03","251","remove","coluna","Backlog"
"10919","3","71","11","20260601","2026-06-01T17:06:24.847Z","G03","251","add","coluna","Waiting Review"
"10920","3","71","10","20260601","2026-06-01T17:06:24.847Z","G03","251","remove","coluna","Doing"
"10921","3","70","12","20260601","2026-06-01T17:53:41.626Z","G03","251","add","coluna","Review"
"10922","3","70","11","20260601","2026-06-01T17:53:41.626Z","G03","251","remove","coluna","Waiting Review"
"10923","3","70","12","20260601","2026-06-01T18:32:05.647Z","G03","251","remove","coluna","Review"
"10924","3","71","-1","20260601","2026-06-01T17:07:08.810Z","G03","252","add","rotulo","ART.13"
"10925","3","71","-1","20260601","2026-06-01T17:07:08.810Z","G03","252","add","rotulo","DOCUMENTATION"
"10926","3","71","-1","20260601","2026-06-01T17:07:08.810Z","G03","252","add","rotulo","size_PP"
"10927","3","71","9","20260601","2026-06-01T17:08:21.624Z","G03","252","add","coluna","Backlog"
"10928","3","71","10","20260601","2026-06-01T17:29:56.467Z","G03","252","add","coluna","Doing"
"10929","3","71","9","20260601","2026-06-01T17:29:56.467Z","G03","252","remove","coluna","Backlog"
"10930","3","71","11","20260601","2026-06-01T17:48:06.359Z","G03","252","add","coluna","Waiting Review"
"10931","3","71","10","20260601","2026-06-01T17:48:06.359Z","G03","252","remove","coluna","Doing"
"10932","3","70","12","20260601","2026-06-01T17:53:39.663Z","G03","252","add","coluna","Review"
"10933","3","70","11","20260601","2026-06-01T17:53:39.663Z","G03","252","remove","coluna","Waiting Review"
"10934","3","70","12","20260601","2026-06-01T18:31:35.407Z","G03","252","remove","coluna","Review"
"10935","3","70","-1","20260601","2026-06-01T17:32:46.899Z","G03","253","add","rotulo","ART.13"
"10936","3","70","-1","20260601","2026-06-01T17:32:46.899Z","G03","253","add","rotulo","DOCUMENTATION"
"10937","3","70","-1","20260601","2026-06-01T17:32:46.899Z","G03","253","add","rotulo","size_M"
"10938","3","68","-1","20260601","2026-06-01T18:18:04.517Z","G03","253","remove","rotulo","ART.13"
"10939","3","68","-1","20260601","2026-06-01T18:18:47.785Z","G03","253","add","rotulo","ART.11"
"10940","3","68","9","20260601","2026-06-01T18:19:08.934Z","G03","253","add","coluna","Backlog"
"10941","3","68","10","20260601","2026-06-01T18:19:10.938Z","G03","253","add","coluna","Doing"
"10942","3","68","9","20260601","2026-06-01T18:19:10.938Z","G03","253","remove","coluna","Backlog"
"10943","3","68","11","20260601","2026-06-01T18:41:17.800Z","G03","253","add","coluna","Waiting Review"
"10944","3","68","10","20260601","2026-06-01T18:41:17.800Z","G03","253","remove","coluna","Doing"
"10945","3","74","12","20260606","2026-06-06T20:06:07.171Z","G03","253","add","coluna","Review"
"10946","3","74","11","20260606","2026-06-06T20:06:07.171Z","G03","253","remove","coluna","Waiting Review"
"10947","3","74","12","20260606","2026-06-06T21:07:02.403Z","G03","253","remove","coluna","Review"
"10948","3","75","-1","20260601","2026-06-01T17:54:45.027Z","G03","254","add","rotulo","ART.12"
"10949","3","75","-1","20260601","2026-06-01T17:54:45.027Z","G03","254","add","rotulo","DOCUMENTATION"
"10950","3","75","-1","20260601","2026-06-01T17:54:45.027Z","G03","254","add","rotulo","size_P"
"10951","3","75","9","20260601","2026-06-01T17:55:15.608Z","G03","254","add","coluna","Backlog"
"10952","3","75","10","20260601","2026-06-01T17:55:17.312Z","G03","254","add","coluna","Doing"
"10953","3","75","9","20260601","2026-06-01T17:55:17.312Z","G03","254","remove","coluna","Backlog"
"10954","3","75","11","20260601","2026-06-01T18:32:00.135Z","G03","254","add","coluna","Waiting Review"
"10955","3","75","10","20260601","2026-06-01T18:32:00.135Z","G03","254","remove","coluna","Doing"
"10956","3","72","12","20260609","2026-06-09T17:14:53.390Z","G03","254","add","coluna","Review"
"10957","3","72","11","20260609","2026-06-09T17:14:53.390Z","G03","254","remove","coluna","Waiting Review"
"10958","3","72","12","20260609","2026-06-09T17:18:37.018Z","G03","254","remove","coluna","Review"
"10959","3","74","-1","20260601","2026-06-01T18:14:58.521Z","G03","255","add","rotulo","ART.10"
"10960","3","74","-1","20260601","2026-06-01T18:14:58.521Z","G03","255","add","rotulo","DOCUMENTATION"
"10961","3","74","-1","20260601","2026-06-01T18:14:58.521Z","G03","255","add","rotulo","size_M"
"10962","3","74","9","20260601","2026-06-01T18:15:44.134Z","G03","255","add","coluna","Backlog"
"10963","3","74","10","20260601","2026-06-01T18:18:34.921Z","G03","255","add","coluna","Doing"
"10964","3","74","9","20260601","2026-06-01T18:18:34.921Z","G03","255","remove","coluna","Backlog"
"10965","3","74","11","20260601","2026-06-01T18:52:52.688Z","G03","255","add","coluna","Waiting Review"
"10966","3","74","10","20260601","2026-06-01T18:52:52.688Z","G03","255","remove","coluna","Doing"
"10967","3","71","12","20260612","2026-06-12T20:43:44.892Z","G03","255","add","coluna","Review"
"10968","3","71","11","20260612","2026-06-12T20:43:44.892Z","G03","255","remove","coluna","Waiting Review"
"10969","3","71","12","20260612","2026-06-12T21:11:10.182Z","G03","255","remove","coluna","Review"
"10970","3","68","-1","20260601","2026-06-01T18:16:57.000Z","G03","256","add","rotulo","ART.13"
"10971","3","68","-1","20260601","2026-06-01T18:16:57.000Z","G03","256","add","rotulo","DOCUMENTATION"
"10972","3","68","-1","20260601","2026-06-01T18:16:57.000Z","G03","256","add","rotulo","size_M"
"10973","3","70","9","20260611","2026-06-11T17:23:11.836Z","G03","256","add","coluna","Backlog"
"10974","3","70","10","20260611","2026-06-11T17:23:13.987Z","G03","256","add","coluna","Doing"
"10975","3","70","9","20260611","2026-06-11T17:23:13.987Z","G03","256","remove","coluna","Backlog"
"10976","3","70","-1","20260611","2026-06-11T17:36:46.716Z","G03","256","add","rotulo","size_P"
"10977","3","70","-1","20260611","2026-06-11T17:36:46.716Z","G03","256","remove","rotulo","size_M"
"10978","3","70","11","20260611","2026-06-11T17:53:16.182Z","G03","256","add","coluna","Waiting Review"
"10979","3","70","10","20260611","2026-06-11T17:53:16.182Z","G03","256","remove","coluna","Doing"
