grupo,cartao_numero,acao,coluna,pessoa_id,ocorrido_em
G03,327,remove,Waiting Review,G03-A18,2026-06-11T17:54:28.162Z
G03,327,remove,Review,G03-A18,2026-06-11T18:15:55.447Z
G03,328,add,DOCUMENTATION,G03-A14,2026-06-11T18:15:43.273Z
G03,328,add,size_M,G03-A14,2026-06-11T18:15:43.273Z
G03,328,add,ART.10,G03-A14,2026-06-11T18:15:43.273Z
G03,328,add,Backlog,G03-A14,2026-06-11T18:51:36.469Z
G03,328,add,Doing,G03-A14,2026-06-11T18:51:38.062Z
G03,328,remove,Backlog,G03-A14,2026-06-11T18:51:38.062Z
G03,328,add,Waiting Review,G03-A14,2026-06-12T02:25:25.903Z
G03,328,remove,Doing,G03-A14,2026-06-12T02:25:25.903Z
G03,328,add,Review,G03-A15,2026-06-13T03:00:49.437Z
G03,328,remove,Waiting Review,G03-A15,2026-06-13T03:00:49.437Z
G03,328,remove,Review,G03-A15,2026-06-13T03:00:52.421Z
G03,329,add,CODE,G03-A15,2026-06-11T18:35:27.042Z
G03,329,add,size_M,G03-A15,2026-06-11T18:35:27.042Z
G03,329,add,Fix,G03-A15,2026-06-11T18:35:27.042Z
G03,329,add,ART.10,G03-A15,2026-06-11T18:35:27.042Z
G03,329,add,Backlog,G03-A15,2026-06-11T18:35:35.599Z
G03,329,add,Doing,G03-A15,2026-06-11T18:37:02.893Z
G03,329,remove,Backlog,G03-A15,2026-06-11T18:37:02.893Z
G03,329,add,Waiting Review,G03-A15,2026-06-11T20:18:32.490Z
G03,329,remove,Doing,G03-A15,2026-06-11T20:18:32.490Z
G03,329,add,Review,G03-A12,2026-06-12T10:03:58.440Z
G03,329,remove,Waiting Review,G03-A12,2026-06-12T10:03:58.440Z
G03,329,remove,Review,G03-A12,2026-06-12T17:18:15.934Z
G03,330,add,DOCUMENTATION,G03-A19,2026-06-11T18:41:55.260Z
G03,330,add,size_M,G03-A19,2026-06-11T18:41:55.260Z
G03,330,add,ART.13,G03-A19,2026-06-11T18:41:55.260Z
G03,330,add,Backlog,G03-A19,2026-06-11T18:42:46.570Z
G03,330,add,Doing,G03-A19,2026-06-11T18:42:49.784Z
G03,330,remove,Backlog,G03-A19,2026-06-11T18:42:49.784Z
G03,330,add,Waiting Review,G03-A18,2026-06-12T23:43:06.967Z
G03,330,remove,Doing,G03-A18,2026-06-12T23:43:06.967Z
G03,330,add,Review,G03-A18,2026-06-12T23:43:11.076Z
G03,330,remove,Waiting Review,G03-A18,2026-06-12T23:43:11.076Z
G03,330,remove,Review,G03-A18,2026-06-13T00:12:51.496Z
G03,331,add,CODE,G03-A15,2026-06-12T00:37:11.559Z
G03,331,add,size_G,G03-A15,2026-06-12T00:37:11.559Z
G03,331,add,ART.10,G03-A15,2026-06-12T00:37:11.559Z
G03,331,add,Backlog,G03-A15,2026-06-12T00:37:19.905Z
G03,331,add,Doing,G03-A15,2026-06-12T00:37:23.628Z
G03,331,remove,Backlog,G03-A15,2026-06-12T00:37:23.628Z
G03,331,add,Waiting Review,G03-A15,2026-06-12T01:53:15.555Z
G03,331,remove,Doing,G03-A15,2026-06-12T01:53:15.555Z
G03,331,add,Review,G03-A12,2026-06-12T04:31:25.857Z
G03,331,remove,Waiting Review,G03-A12,2026-06-12T04:31:25.857Z
G03,331,remove,Review,G03-A12,2026-06-12T10:03:27.091Z
G03,332,add,DOCUMENTATION,G03-A16,2026-06-12T00:56:33.062Z
G03,332,add,size_M,G03-A16,2026-06-12T00:56:33.062Z
G03,332,add,ART.12,G03-A16,2026-06-12T00:56:33.062Z
G03,332,add,Doing,G03-A16,2026-06-12T00:56:43.018Z
G03,332,add,Waiting Review,G03-A16,2026-06-12T01:41:43.444Z
G03,332,remove,Doing,G03-A16,2026-06-12T01:41:43.444Z
G03,332,add,Review,G03-A14,2026-06-12T02:54:30.646Z
G03,332,remove,Waiting Review,G03-A14,2026-06-12T02:54:30.646Z
G03,332,remove,Review,G03-A14,2026-06-12T19:13:57.146Z
G03,333,add,DOCUMENTATION,G03-A14,2026-06-12T02:27:10.744Z
G03,333,add,ART.13,G03-A14,2026-06-12T02:27:10.744Z
G03,333,add,size_P,G03-A14,2026-06-12T02:27:17.557Z
G03,333,add,Backlog,G03-A14,2026-06-12T02:27:22.555Z
G03,333,add,Doing,G03-A14,2026-06-12T02:27:23.766Z
G03,333,remove,Backlog,G03-A14,2026-06-12T02:27:23.766Z
G03,333,add,Waiting Review,G03-A14,2026-06-12T02:36:47.790Z
G03,333,remove,Doing,G03-A14,2026-06-12T02:36:47.790Z
G03,333,add,Review,G03-A18,2026-06-12T18:35:35.242Z
G03,333,remove,Waiting Review,G03-A18,2026-06-12T18:35:35.242Z
G03,333,remove,Review,G03-A18,2026-06-12T18:57:13.231Z
G03,334,add,CODE,G03-A15,2026-06-12T03:06:49.439Z
G03,334,add,size_P,G03-A15,2026-06-12T03:06:49.439Z
G03,334,add,Fix,G03-A15,2026-06-12T03:06:49.439Z
G03,334,add,ART.10,G03-A15,2026-06-12T03:06:49.439Z
G03,334,add,Backlog,G03-A15,2026-06-12T03:51:39.438Z
G03,334,add,Doing,G03-A15,2026-06-12T03:51:43.550Z
G03,334,remove,Backlog,G03-A15,2026-06-12T03:51:43.550Z
G03,334,add,Waiting Review,G03-A15,2026-06-12T04:07:03.637Z
G03,334,remove,Doing,G03-A15,2026-06-12T04:07:03.637Z
G03,334,add,Review,G03-A12,2026-06-12T04:26:22.826Z
G03,334,remove,Waiting Review,G03-A12,2026-06-12T04:26:22.826Z
G03,334,remove,Review,G03-A12,2026-06-12T04:31:34.484Z
G03,335,add,CODE,G03-A12,2026-06-12T03:24:18.608Z
G03,335,add,size_P,G03-A12,2026-06-12T03:24:18.608Z
G03,335,add,ART.11,G03-A12,2026-06-12T03:24:18.608Z
G03,335,add,Backlog,G03-A12,2026-06-12T03:26:19.657Z
G03,335,remove,size_P,G03-A12,2026-06-12T03:26:37.200Z
G03,335,add,size_M,G03-A12,2026-06-12T03:26:43.291Z
G03,335,add,Doing,G03-A12,2026-06-12T03:27:05.488Z
G03,335,remove,Backlog,G03-A12,2026-06-12T03:27:05.488Z
G03,335,add,Waiting Review,G03-A12,2026-06-12T03:27:13.250Z
G03,335,remove,Doing,G03-A12,2026-06-12T03:27:13.250Z
G03,335,add,Review,G03-A15,2026-06-13T03:00:26.716Z
G03,335,remove,Waiting Review,G03-A15,2026-06-13T03:00:26.716Z
G03,335,remove,Review,G03-A15,2026-06-13T03:00:28.769Z
G03,336,add,DOCUMENTATION,G03-A15,2026-06-12T05:51:52.112Z
G03,336,add,size_M,G03-A15,2026-06-12T05:51:52.112Z
G03,336,add,Fix,G03-A15,2026-06-12T05:51:52.112Z
G03,336,add,Backlog,G03-A15,2026-06-12T05:52:10.402Z
G03,336,add,Doing,G03-A15,2026-06-12T05:52:17.642Z
G03,336,remove,Backlog,G03-A15,2026-06-12T05:52:17.642Z
G03,336,add,Waiting Review,G03-A15,2026-06-12T06:19:34.023Z
G03,336,remove,Doing,G03-A15,2026-06-12T06:19:34.023Z
G03,336,add,Review,G03-A12,2026-06-12T10:03:51.216Z
G03,336,remove,Waiting Review,G03-A12,2026-06-12T10:03:51.216Z
G03,336,remove,Review,G03-A12,2026-06-12T17:18:22.712Z
G03,337,add,CODE,G03-A15,2026-06-12T06:24:50.568Z
G03,337,add,size_M,G03-A15,2026-06-12T06:24:50.568Z
G03,337,add,Fix,G03-A15,2026-06-12T06:24:50.568Z
G03,337,add,ART.10,G03-A15,2026-06-12T06:24:50.568Z
G03,337,add,Backlog,G03-A15,2026-06-12T06:25:27.731Z
G03,337,add,Doing,G03-A15,2026-06-12T06:25:29.718Z
G03,337,remove,Backlog,G03-A15,2026-06-12T06:25:29.718Z
G03,337,add,Waiting Review,G03-A15,2026-06-12T07:01:15.477Z
G03,337,remove,Doing,G03-A15,2026-06-12T07:01:15.477Z
G03,337,add,Review,G03-A12,2026-06-12T10:03:48.696Z
G03,337,remove,Waiting Review,G03-A12,2026-06-12T10:03:48.696Z
G03,337,remove,Review,G03-A12,2026-06-12T17:18:28.391Z
G03,338,add,CODE,G03-A15,2026-06-12T08:14:06.820Z
G03,338,add,size_M,G03-A15,2026-06-12T08:14:06.820Z
G03,338,add,Fix,G03-A15,2026-06-12T08:14:06.820Z
G03,338,add,ART.10,G03-A15,2026-06-12T08:14:06.820Z
G03,338,add,Backlog,G03-A15,2026-06-12T08:14:30.239Z
G03,338,add,Doing,G03-A15,2026-06-12T08:14:32.333Z
G03,338,remove,Backlog,G03-A15,2026-06-12T08:14:32.333Z
G03,338,add,Waiting Review,G03-A15,2026-06-12T09:05:58.900Z
G03,338,remove,Doing,G03-A15,2026-06-12T09:05:58.900Z
G03,338,add,Review,G03-A12,2026-06-12T10:03:45.823Z
G03,338,remove,Waiting Review,G03-A12,2026-06-12T10:03:45.823Z
G03,338,remove,Review,G03-A12,2026-06-12T17:18:37.969Z
G03,339,add,CODE,G03-A15,2026-06-12T09:11:30.465Z
G03,339,add,size_M,G03-A15,2026-06-12T09:11:30.465Z
G03,339,add,Fix,G03-A15,2026-06-12T09:11:30.465Z
G03,339,add,ART.10,G03-A15,2026-06-12T09:11:30.465Z
G03,339,add,Backlog,G03-A15,2026-06-12T09:11:41.535Z
G03,339,add,Doing,G03-A15,2026-06-12T09:11:43.987Z
G03,339,remove,Backlog,G03-A15,2026-06-12T09:11:43.987Z
G03,339,add,Waiting Review,G03-A15,2026-06-12T09:25:39.087Z
G03,339,remove,Doing,G03-A15,2026-06-12T09:25:39.087Z
G03,339,add,Review,G03-A15,2026-06-12T09:25:42.635Z
G03,339,remove,Waiting Review,G03-A15,2026-06-12T09:25:42.635Z
G03,339,add,Waiting Review,G03-A15,2026-06-12T09:25:49.324Z
G03,339,remove,Review,G03-A15,2026-06-12T09:25:49.324Z
G03,339,add,Review,G03-A12,2026-06-12T10:03:43.859Z
G03,339,remove,Waiting Review,G03-A12,2026-06-12T10:03:43.859Z
G03,339,remove,Review,G03-A12,2026-06-12T17:18:45.566Z
G03,340,add,CODE,G03-A15,2026-06-12T10:01:36.894Z
G03,340,add,size_G,G03-A15,2026-06-12T10:01:36.894Z
G03,340,add,ART.10,G03-A15,2026-06-12T10:01:36.894Z
G03,340,add,Backlog,G03-A15,2026-06-12T10:01:43.187Z
G03,340,add,Doing,G03-A15,2026-06-12T10:01:45.665Z
G03,340,remove,Backlog,G03-A15,2026-06-12T10:01:45.665Z
G03,340,add,Waiting Review,G03-A15,2026-06-12T11:32:33.431Z
G03,340,remove,Doing,G03-A15,2026-06-12T11:32:33.431Z
G03,340,add,Review,G03-A12,2026-06-12T20:32:36.221Z
G03,340,remove,Waiting Review,G03-A12,2026-06-12T20:32:36.221Z
G03,340,remove,Review,G03-A12,2026-06-12T20:44:10.684Z
G03,341,add,DOCUMENTATION,G03-A16,2026-06-12T11:04:39.615Z
G03,341,add,size_P,G03-A16,2026-06-12T11:04:39.615Z
G03,341,add,Fix,G03-A16,2026-06-12T11:04:39.615Z
G03,341,add,ART.12,G03-A16,2026-06-12T11:04:39.615Z
G03,341,add,Doing,G03-A16,2026-06-12T11:04:51.630Z
G03,341,add,Waiting Review,G03-A16,2026-06-12T13:28:09.629Z
G03,341,remove,Doing,G03-A16,2026-06-12T13:28:09.629Z
G03,341,add,Review,G03-A18,2026-06-13T00:41:55.200Z
G03,341,remove,Waiting Review,G03-A18,2026-06-13T00:41:55.200Z
G03,341,remove,Review,G03-A18,2026-06-13T01:05:07.178Z
G03,342,add,DOCUMENTATION,G03-A14,2026-06-12T17:58:14.677Z
G03,342,add,size_P,G03-A14,2026-06-12T17:58:14.677Z
G03,342,add,ART.13,G03-A14,2026-06-12T17:58:14.677Z
G03,342,add,Backlog,G03-A14,2026-06-12T18:00:03.601Z
G03,342,add,Doing,G03-A14,2026-06-12T18:00:15.857Z
G03,342,remove,Backlog,G03-A14,2026-06-12T18:00:15.857Z
G03,342,add,Waiting Review,G03-A14,2026-06-12T18:13:55.857Z
G03,342,remove,Doing,G03-A14,2026-06-12T18:13:55.857Z
G03,342,add,Review,G03-A18,2026-06-12T18:57:15.128Z
G03,342,remove,Waiting Review,G03-A18,2026-06-12T18:57:15.128Z
G03,342,remove,Review,G03-A18,2026-06-12T19:37:21.973Z
G03,343,add,DOCUMENTATION,G03-A14,2026-06-12T18:48:49.368Z
G03,343,add,size_P,G03-A14,2026-06-12T18:48:49.368Z
G03,343,add,ART.13,G03-A14,2026-06-12T18:48:49.368Z
G03,343,add,Backlog,G03-A14,2026-06-12T18:49:36.084Z
G03,343,add,Doing,G03-A14,2026-06-12T18:49:39.661Z
G03,343,remove,Backlog,G03-A14,2026-06-12T18:49:39.661Z
G03,343,add,Waiting Review,G03-A14,2026-06-12T19:13:40.856Z
G03,343,remove,Doing,G03-A14,2026-06-12T19:13:40.856Z
G03,343,add,Review,G03-A18,2026-06-12T19:58:53.739Z
G03,343,remove,Waiting Review,G03-A18,2026-06-12T19:58:53.739Z
G03,343,add,Waiting Review,G03-A12,2026-06-12T20:06:38.152Z
G03,343,remove,Review,G03-A12,2026-06-12T20:06:40.986Z
G03,343,add,Review,G03-A12,2026-06-12T20:07:58.789Z
G03,343,remove,Waiting Review,G03-A12,2026-06-12T20:07:58.789Z
G03,343,remove,Review,G03-A12,2026-06-12T20:08:01.495Z
G03,344,add,CODE,G03-A14,2026-06-12T18:50:43.101Z
G03,344,add,size_P,G03-A14,2026-06-12T18:50:43.101Z
G03,344,add,ART.10,G03-A14,2026-06-12T18:50:43.101Z
G03,344,add,Backlog,G03-A14,2026-06-12T18:51:21.515Z
G03,344,add,Doing,G03-A14,2026-06-12T18:51:22.512Z
G03,344,remove,Backlog,G03-A14,2026-06-12T18:51:22.512Z
G03,344,add,Waiting Review,G03-A14,2026-06-12T19:13:41.971Z
G03,344,remove,Doing,G03-A14,2026-06-12T19:13:41.971Z
G03,344,add,Review,G03-A12,2026-06-12T21:41:50.981Z
G03,344,remove,Waiting Review,G03-A12,2026-06-12T21:41:50.981Z
G03,344,remove,Review,G03-A12,2026-06-12T21:56:49.510Z
G03,345,add,CODE,G03-A12,2026-06-12T19:08:00.403Z
G03,345,add,size_M,G03-A12,2026-06-12T19:08:00.403Z
G03,345,add,ART.11,G03-A12,2026-06-12T19:08:00.403Z
G03,345,remove,ART.11,G03-A12,2026-06-23T00:09:30.434Z
G03,345,add,ART.14,G03-A12,2026-06-23T00:09:54.838Z
G03,345,add,Backlog,G03-A12,2026-06-25T18:09:44.297Z
G03,345,add,Doing,G03-A12,2026-06-25T18:09:46.397Z
G03,345,remove,Backlog,G03-A12,2026-06-25T18:09:46.397Z
G03,345,add,Backlog,G03-A12,2026-06-25T18:14:19.648Z
G03,345,remove,Doing,G03-A12,2026-06-25T18:14:19.648Z
G03,345,remove,Backlog,G03-A12,2026-06-25T18:14:21.101Z
G03,346,add,DOCUMENTATION,G03-A12,2026-06-12T19:08:02.171Z
G03,346,add,size_M,G03-A12,2026-06-12T19:08:02.171Z
G03,346,add,ART.11,G03-A12,2026-06-12T19:08:02.171Z
G03,346,add,Backlog,G03-A12,2026-06-12T19:10:34.401Z
G03,346,add,Doing,G03-A12,2026-06-12T19:10:46.475Z
G03,346,remove,Backlog,G03-A12,2026-06-12T19:10:46.475Z
G03,346,add,Waiting Review,G03-A12,2026-06-12T19:37:28.983Z
G03,346,remove,Doing,G03-A12,2026-06-12T19:37:28.983Z
G03,346,add,Review,G03-A18,2026-06-13T02:49:05.771Z
G03,346,remove,Waiting Review,G03-A18,2026-06-13T02:49:05.771Z
G03,346,remove,Review,G03-A18,2026-06-13T02:59:05.246Z
G03,347,add,CODE,G03-A12,2026-06-12T19:08:03.522Z
G03,347,add,size_G,G03-A12,2026-06-12T19:08:03.522Z
G03,347,add,ART.11,G03-A12,2026-06-12T19:08:03.522Z
G03,347,add,Backlog,G03-A12,2026-06-12T19:10:26.357Z
G03,347,add,Doing,G03-A12,2026-06-12T19:10:27.986Z
G03,347,remove,Backlog,G03-A12,2026-06-12T19:10:27.986Z
G03,347,add,Waiting Review,G03-A12,2026-06-13T02:46:17.291Z
G03,347,remove,Doing,G03-A12,2026-06-13T02:46:17.291Z
G03,347,add,Review,G03-A15,2026-06-13T03:00:54.456Z
G03,347,remove,Waiting Review,G03-A15,2026-06-13T03:00:54.456Z
G03,347,remove,Review,G03-A15,2026-06-13T03:01:01.529Z
G03,348,add,CODE,G03-A14,2026-06-12T19:22:42.183Z
G03,348,add,size_M,G03-A14,2026-06-12T19:22:42.183Z
G03,348,add,ART.10,G03-A14,2026-06-12T19:22:42.183Z
G03,348,add,Backlog,G03-A14,2026-06-12T19:22:48.417Z
G03,348,add,Doing,G03-A14,2026-06-12T19:22:51.206Z
G03,348,remove,Backlog,G03-A14,2026-06-12T19:22:51.206Z
G03,348,add,Waiting Review,G03-A14,2026-06-12T20:08:00.232Z
G03,348,remove,Doing,G03-A14,2026-06-12T20:08:00.232Z
G03,348,add,Review,G03-A12,2026-06-12T21:38:53.158Z
G03,348,remove,Waiting Review,G03-A12,2026-06-12T21:38:53.158Z
G03,348,remove,Review,G03-A12,2026-06-12T21:40:06.261Z
G03,349,add,DOCUMENTATION,G03-A18,2026-06-12T19:26:29.303Z
G03,349,add,size_PP,G03-A18,2026-06-12T19:26:29.303Z
G03,349,add,ART.10,G03-A18,2026-06-12T19:26:29.303Z
G03,349,add,Backlog,G03-A18,2026-06-12T19:27:00.110Z
G03,349,add,Doing,G03-A18,2026-06-12T19:27:04.011Z
G03,349,remove,Backlog,G03-A18,2026-06-12T19:27:04.011Z
G03,349,add,Waiting Review,G03-A18,2026-06-12T19:36:00.751Z
G03,349,remove,Doing,G03-A18,2026-06-12T19:36:00.751Z
G03,349,add,Review,G03-A15,2026-06-13T02:59:09.598Z
G03,349,remove,Waiting Review,G03-A15,2026-06-13T02:59:09.598Z
G03,349,remove,Review,G03-A15,2026-06-13T02:59:11.551Z
G03,350,add,size_M,G03-A18,2026-06-12T20:54:16.272Z
G03,350,add,ART.10,G03-A18,2026-06-12T20:54:16.272Z
G03,350,add,CODE,G03-A18,2026-06-12T20:54:57.367Z
G03,350,add,Backlog,G03-A18,2026-06-12T21:00:06.481Z
G03,350,add,Doing,G03-A18,2026-06-12T21:12:12.837Z
G03,350,remove,Backlog,G03-A18,2026-06-12T21:12:12.837Z
G03,350,add,Waiting Review,G03-A18,2026-06-12T22:25:03.526Z
G03,350,remove,Doing,G03-A18,2026-06-12T22:25:03.526Z
G03,350,add,Review,G03-A15,2026-06-12T23:03:01.368Z
G03,350,remove,Waiting Review,G03-A15,2026-06-12T23:03:01.368Z
G03,350,remove,Review,G03-A18,2026-06-13T01:26:30.835Z
G03,351,add,CODE,G03-A18,2026-06-12T20:56:16.145Z
G03,351,add,size_M,G03-A18,2026-06-12T20:56:16.145Z
G03,351,add,ART.10,G03-A18,2026-06-12T20:56:16.145Z
G03,351,add,Backlog,G03-A18,2026-06-12T21:00:09.667Z
G03,351,add,Doing,G03-A18,2026-06-12T22:27:41.670Z
G03,351,remove,Backlog,G03-A18,2026-06-12T22:27:41.670Z
G03,351,add,Waiting Review,G03-A18,2026-06-12T23:13:44.792Z
G03,351,remove,Doing,G03-A18,2026-06-12T23:13:44.792Z
G03,351,add,Review,G03-A15,2026-06-12T23:22:04.963Z
G03,351,remove,Waiting Review,G03-A15,2026-06-12T23:22:04.963Z
G03,351,remove,Review,G03-A15,2026-06-12T23:53:14.380Z
G03,352,add,CODE,G03-A18,2026-06-12T20:57:44.969Z
G03,352,add,size_M,G03-A18,2026-06-12T20:57:44.969Z
G03,352,add,ART.10,G03-A18,2026-06-12T20:57:44.969Z
G03,352,add,Backlog,G03-A18,2026-06-12T21:00:11.206Z
G03,352,add,Doing,G03-A18,2026-06-13T01:38:52.262Z
G03,352,remove,Backlog,G03-A18,2026-06-13T01:38:52.262Z
G03,352,add,Waiting Review,G03-A18,2026-06-13T02:44:11.733Z
G03,352,remove,Doing,G03-A18,2026-06-13T02:44:11.733Z
G03,352,add,Review,G03-A15,2026-06-13T02:59:04.818Z
G03,352,remove,Waiting Review,G03-A15,2026-06-13T02:59:04.818Z
G03,352,remove,Review,G03-A15,2026-06-13T02:59:08.417Z
G03,353,add,CODE,G03-A18,2026-06-12T20:58:40.817Z
G03,353,add,size_M,G03-A18,2026-06-12T20:58:40.817Z
G03,353,add,ART.10,G03-A18,2026-06-12T20:58:40.817Z
G03,353,add,Backlog,G03-A18,2026-06-12T21:00:14.195Z
G03,353,add,Doing,G03-A18,2026-06-12T23:43:33.732Z
G03,353,remove,Backlog,G03-A18,2026-06-12T23:43:33.732Z
G03,353,add,Waiting Review,G03-A18,2026-06-12T23:50:59.896Z
G03,353,remove,Doing,G03-A18,2026-06-12T23:50:59.896Z
G03,353,add,Review,G03-A15,2026-06-13T00:44:38.629Z
G03,353,remove,Waiting Review,G03-A15,2026-06-13T00:44:38.629Z
G03,353,remove,Review,G03-A15,2026-06-13T00:54:07.260Z
G03,354,add,CODE,G03-A18,2026-06-12T20:59:26.020Z
G03,354,add,size_M,G03-A18,2026-06-12T20:59:26.020Z
G03,354,add,ART.10,G03-A18,2026-06-12T20:59:26.020Z
G03,354,add,Backlog,G03-A18,2026-06-12T21:00:20.550Z
G03,354,add,Doing,G03-A18,2026-06-12T23:20:37.922Z
G03,354,remove,Backlog,G03-A18,2026-06-12T23:20:37.922Z
G03,354,add,Waiting Review,G03-A18,2026-06-12T23:43:25.820Z
G03,354,remove,Doing,G03-A18,2026-06-12T23:43:25.820Z
G03,354,add,Review,G03-A15,2026-06-13T00:44:42.190Z
G03,354,remove,Waiting Review,G03-A15,2026-06-13T00:44:42.190Z
G03,354,remove,Review,G03-A15,2026-06-13T00:54:05.243Z
G03,355,add,DOCUMENTATION,G03-A16,2026-06-12T22:07:38.018Z
G03,355,add,size_M,G03-A16,2026-06-12T22:07:38.018Z
G03,355,add,ART.9,G03-A16,2026-06-12T22:07:38.018Z
G03,355,remove,size_M,G03-A16,2026-06-12T22:07:40.522Z
G03,355,add,size_P,G03-A16,2026-06-12T22:07:47.321Z
G03,355,add,Doing,G03-A16,2026-06-12T22:08:05.712Z
G03,355,add,Waiting Review,G03-A16,2026-06-12T23:14:56.715Z
G03,355,remove,Doing,G03-A16,2026-06-12T23:14:56.715Z
G03,355,add,Review,G03-A18,2026-06-13T00:42:22.535Z
G03,355,remove,Waiting Review,G03-A18,2026-06-13T00:42:22.535Z
G03,355,remove,Review,G03-A18,2026-06-13T01:05:08.820Z
G03,357,add,DOCUMENTATION,G03-A16,2026-06-12T23:29:54.641Z
G03,357,add,size_P,G03-A16,2026-06-12T23:29:54.641Z
G03,357,add,Doing,G03-A16,2026-06-12T23:30:07.254Z
G03,357,add,Waiting Review,G03-A16,2026-06-12T23:33:31.977Z
G03,357,remove,Doing,G03-A16,2026-06-12T23:33:31.977Z
G03,357,add,Review,G03-A18,2026-06-13T00:41:37.924Z
G03,357,remove,Waiting Review,G03-A18,2026-06-13T00:41:37.924Z
G03,357,remove,Review,G03-A18,2026-06-13T01:05:04.902Z
G03,358,add,CODE,G03-A15,2026-06-13T01:36:56.395Z
G03,358,add,size_M,G03-A15,2026-06-13T01:36:56.395Z
G03,358,add,ART.10,G03-A15,2026-06-13T01:36:56.395Z
G03,358,remove,size_M,G03-A15,2026-06-13T01:36:59.127Z
G03,358,add,size_P,G03-A15,2026-06-13T01:37:03.753Z
G03,358,add,Backlog,G03-A15,2026-06-13T01:37:21.974Z
G03,358,add,Doing,G03-A15,2026-06-13T01:37:25.691Z
G03,358,remove,Backlog,G03-A15,2026-06-13T01:37:25.691Z
G03,358,add,Waiting Review,G03-A15,2026-06-13T01:55:37.981Z
G03,358,remove,Doing,G03-A15,2026-06-13T01:55:37.981Z
G03,358,add,Review,G03-A18,2026-06-13T02:57:48.049Z
G03,358,remove,Waiting Review,G03-A18,2026-06-13T02:57:48.049Z
G03,358,remove,Review,G03-A18,2026-06-13T02:59:09.063Z
G03,359,add,size_P,G03-A15,2026-06-13T02:26:19.486Z
G03,359,add,Fix,G03-A15,2026-06-13T02:26:19.486Z
G03,359,add,ART.10,G03-A15,2026-06-13T02:26:19.486Z
G03,359,add,Backlog,G03-A15,2026-06-13T02:26:37.292Z
G03,359,add,Doing,G03-A15,2026-06-13T02:26:39.272Z
G03,359,remove,Backlog,G03-A15,2026-06-13T02:26:39.272Z
G03,359,add,Waiting Review,G03-A15,2026-06-13T02:29:14.187Z
G03,359,remove,Doing,G03-A15,2026-06-13T02:29:14.187Z
G03,359,add,Review,G03-A18,2026-06-13T03:01:19.180Z
G03,359,remove,Waiting Review,G03-A18,2026-06-13T03:01:19.180Z
G03,359,remove,Review,G03-A18,2026-06-13T03:02:01.283Z
G03,360,add,DOCUMENTATION,G03-A15,2026-06-13T02:46:42.031Z
G03,360,add,size_M,G03-A15,2026-06-13T02:46:42.031Z
G03,360,add,Backlog,G03-A15,2026-06-13T02:46:47.390Z
G03,360,add,Doing,G03-A15,2026-06-13T02:46:48.661Z
G03,360,remove,Backlog,G03-A15,2026-06-13T02:46:48.661Z
G03,360,add,Waiting Review,G03-A15,2026-06-13T02:58:44.830Z
G03,360,remove,Doing,G03-A15,2026-06-13T02:58:44.830Z
G03,360,add,Review,G03-A18,2026-06-13T03:00:49.206Z
G03,360,remove,Waiting Review,G03-A18,2026-06-13T03:00:49.206Z
G03,360,remove,Review,G03-A18,2026-06-13T03:01:17.145Z
G03,361,add,CODE_REVIEW,G03-A14,2026-06-22T18:00:02.994Z
G03,361,add,size_M,G03-A14,2026-06-22T18:00:02.994Z
G03,361,add,Backlog,G03-A14,2026-06-22T18:01:09.190Z
G03,361,add,Doing,G03-A14,2026-06-22T18:01:11.866Z
G03,361,remove,Backlog,G03-A14,2026-06-22T18:01:11.866Z
G03,361,add,Waiting Review,G03-A14,2026-06-23T11:21:33.289Z
G03,361,remove,Doing,G03-A14,2026-06-23T11:21:33.289Z
G03,361,add,Review,G03-A12,2026-06-24T18:44:27.410Z
G03,361,remove,Waiting Review,G03-A12,2026-06-24T18:44:27.410Z
G03,361,remove,Review,G03-A12,2026-06-24T18:52:52.619Z
G03,362,add,ART.16,G03-A16,2026-06-22T18:00:40.125Z
G03,362,add,size_P,G03-A16,2026-06-22T18:01:00.606Z
G03,362,add,DOCUMENTATION,G03-A16,2026-06-22T18:01:23.614Z
G03,362,add,Backlog,G03-A16,2026-06-22T18:01:37.113Z
G03,362,add,Doing,G03-A16,2026-06-22T18:09:47.528Z
G03,362,remove,Backlog,G03-A16,2026-06-22T18:09:47.528Z
G03,362,add,Waiting Review,G03-A16,2026-06-22T18:34:49.694Z
G03,362,remove,Doing,G03-A16,2026-06-22T18:34:49.694Z
G03,362,add,Review,G03-A15,2026-06-23T18:16:18.223Z
G03,362,remove,Waiting Review,G03-A15,2026-06-23T18:16:18.223Z
G03,363,add,DOCUMENTATION,G03-A16,2026-06-22T18:38:15.119Z
G03,363,add,size_P,G03-A16,2026-06-22T18:38:15.119Z
G03,363,add,ART.1,G03-A16,2026-06-22T18:38:15.119Z
G03,363,add,Fix,G03-A16,2026-06-22T18:38:15.119Z
G03,363,add,Backlog,G03-A16,2026-06-22T18:38:33.020Z
G03,363,add,Doing,G03-A16,2026-06-22T18:41:36.495Z
G03,363,remove,Backlog,G03-A16,2026-06-22T18:41:36.495Z
G03,363,add,Waiting Review,G03-A16,2026-06-23T01:06:52.157Z
G03,363,remove,Doing,G03-A16,2026-06-23T01:06:52.157Z
G03,363,add,Review,G03-A15,2026-06-23T18:10:13.660Z
G03,363,remove,Waiting Review,G03-A15,2026-06-23T18:10:13.660Z
G03,363,remove,Review,G03-A15,2026-06-23T18:15:58.840Z
